"text_code",category_id,"term",weight,frequency,score,"language","create_time"
"107-1_544U0070",16,"公共政策",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_544U0070",16,"原住民",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_544U0070",16,"機構",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",8,"工作",4.0,9,36.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",9,"科學研究",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",11,"社區",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_544U1970",11,"城市",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0070_11",9,"研究",2.0,7,14.0,"CH","2020-05-12 23:39:13"
"107-1_546M0070_17",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",7,"木",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",8,"公共政策",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",8,"金融",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",8,"經濟",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",9,"公共政策",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",10,"公共政策",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",10,"經濟",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M0090",16,"公共政策",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_546M3200",8,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_546M3200",10,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_546U4030",5,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_546U4030",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_546U4030",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_546U4030",16,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_546U6110",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_549M1010",13,"COP",9.0,1,9.0,"CH","2020-05-12 23:39:13"
"107-1_549M1060",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_549M3030",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_550D0020",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60100110",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60100110",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60100220",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",1,"環境",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",2,"農業",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",2,"農業研究",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",2,"環境",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",4,"科學教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",4,"教育",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",4,"學校",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",8,"工作",4.0,6,24.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",10,"教育",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",15,"農業",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_60100330",16,"教育",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",2,"糧食",4.0,8,32.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",15,"森林",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_01",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",15,"土壤",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_02",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_03",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_03",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_04",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",2,"生產",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",2,"農業",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",12,"生產",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_05",15,"農業",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_06",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_06",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_06",7,"木",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_06",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110810_06",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",1,"非洲",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",1,"環境",4.0,4,16.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",2,"環境",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_01",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_02",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_02",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_02",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_02",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_03",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_03",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_03",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_04",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_04",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_04",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",1,"環境",4.0,4,16.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",2,"農作物",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",2,"農業",3.0,4,12.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",2,"環境",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",8,"永續經營",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",8,"保險",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",10,"永續經營",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",12,"永續經營",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",13,"氣候",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",15,"農業",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",15,"樹",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_05",16,"自由",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_06",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_06",2,"農業",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_06",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_06",12,"GRI",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_06",15,"農業",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",2,"水土保持",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",3,"健康",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",6,"水",4.0,10,40.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",6,"水源",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",6,"集水",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",10,"健康",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",11,"水",1.0,10,10.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",11,"自然保護區",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",11,"保護區",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",12,"水",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",12,"水源",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",14,"保護區",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",15,"人工林",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",15,"水土保持",8.0,3,24.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110820_07",15,"森林",5.0,20,100.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",2,"糧食",4.0,8,32.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",15,"森林",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_01",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",15,"土壤",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_02",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_03",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_03",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_04",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_06",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_06",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_06",7,"木",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_06",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110910_06",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",1,"非洲",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",1,"環境",4.0,4,16.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",2,"環境",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_01",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_02",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_02",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_02",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_02",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_03",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_03",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_03",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_04",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_04",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_04",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",1,"環境",4.0,4,16.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",2,"農作物",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",2,"農業",3.0,4,12.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",2,"環境",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",8,"永續經營",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",8,"保險",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",10,"永續經營",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",12,"永續經營",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",13,"氣候",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",15,"農業",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",15,"樹",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_05",16,"自由",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_06",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_06",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_06",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_06",12,"GRI",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_06",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",2,"水土保持",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",3,"健康",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",6,"水",4.0,10,40.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",6,"水源",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",6,"集水",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",10,"健康",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",11,"水",1.0,10,10.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",11,"自然保護區",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",11,"保護區",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",12,"水",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",12,"水源",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",14,"保護區",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",15,"人工林",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",15,"水土保持",8.0,3,24.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60110920_07",15,"森林",5.0,20,100.0,"CH","2020-05-12 23:39:13"
"107-1_60120020_01",12,"GRI",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_60130200",2,"玉米",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60130200",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60130310",2,"玉米",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60130310",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60130310",5,"生育",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60130310",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60130310",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60133700",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",6,"水",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",9,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",11,"水",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",11,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",12,"水",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60140000",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149501_08",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149501_21",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_01",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_01",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_01",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_02",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_02",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_02",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_03",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_03",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_03",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_04",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_04",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_04",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_05",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_05",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_05",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_06",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_06",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_06",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_07",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_07",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_07",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_08",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_09",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_09",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_09",15,"植物",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_10",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_11",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_12",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_13",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_14",12,"生態學",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_15",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_16",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_17",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_18",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_19",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_20",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_21",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60149810_21",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_60200110",11,"社區",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60200220",4,"教育",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_60200220",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_60200220",10,"教育",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_60200220",16,"教育",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_60200330",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
